gaze_off_screen_pct,avg_gaze_deviation_px,gaze_fixation_count,keystroke_rhythm_score,avg_keypress_interval_ms,copy_paste_count,backspace_ratio,mouse_speed_variance,suspicious_click_pattern,tab_switch_count,window_blur_duration_sec,fullscreen_exit_count,audio_anomaly_count,background_noise_level_db,multiple_face_detected,face_absent_pct,phone_detected,lighting_score,session_duration_min,answer_edit_cycles,label,session_id
35.90226713390666,70.8819886637643,121.39898818376415,0.4931365510079707,159.19417187462082,5.852422563044929,0.20440575290494828,0.5853813832125819,0.14178664863734264,7.022105910191387,27.28424515153403,2.1224008785314323,4.998391169716025,48.48125321371681,0.5637821441655828,21.38558379469733,0.5837334462884478,0.5894204419389464,30.97323459503346,9.099057064278725,1,SES00000
5.50523484594968,38.23940472844191,144.62960885389774,1.0151064070912343,169.59043166738925,0.8922955613723103,0.13268210581141693,0.46882183202601646,0.0,2.274208288339799,5.768302654663847,0.0,0.0,18.692305978817874,0.04590095764009129,3.3209893242948176,0.0,0.6731709853545419,42.592887984947104,0.14185479986720895,0,SES00001
18.43558064125517,65.91266478648586,150.7220610692172,0.7312491114375355,199.81374951858425,3.166406717119015,0.3625349614972816,0.4313801663617417,0.14735698241588543,3.1509048862666234,6.651236744823789,1.4412767282842704,1.1947273389601094,35.33118740127303,0.08630343821768555,12.880468237319576,0.0877388522560632,0.8242084826473873,34.53423976653853,5.135649143009154,1,SES00002
3.0578571910405064,45.00821967586341,153.27066229146254,0.8496055585831531,201.35074475935562,4.913698626193692,0.12926563774964478,0.2516304726659186,0.008859044335874072,0.0,8.859176005966154,1.4616770042063232,0.0,35.6661323767619,0.0,7.974342257035586,0.0030447102199583635,0.8028556196565516,59.1930284891854,0.631980616903398,0,SES00003
12.86356314136,48.18196487462628,158.86076203647502,0.7649185656475075,210.77561269567352,0.30114889250578647,0.11544100491337964,0.3509784499302606,0.061558438599835466,0.15028128094557713,13.654621972801362,0.5809352747303371,0.6621091744155072,27.42598254656338,0.0,23.65656102934894,0.06784515131326589,0.8493698968228532,40.292942195902675,2.635490228086322,0,SES00004
17.581416093623027,71.24824928557983,146.8944050424118,0.7416705319415235,221.21827475232726,2.642529828674676,0.23945522881722048,0.4259224971683355,0.14178664863734264,4.029119862668303,6.994905842617374,1.0327378105202156,1.3862909838943107,42.82920974910622,0.08630343821768555,11.872674354752489,0.07279292121692607,0.7226326778959211,49.95380278862221,3.5640732421478436,0,SES00005
6.310220028968688,45.643070536731294,180.4232872740463,0.8160801357614574,134.27658161706532,0.36946837218429296,0.2575269253642632,0.3693174400290555,0.0047938267418528874,1.9558890873154027,2.7410569067087005,0.0,2.797720232407085,28.339290417792625,0.0,6.780782142698417,0.0,0.6459696945701121,57.99370681304134,1.935031439015127,1,SES00006
24.024562805193426,123.37896892789615,70.90878698405803,0.5006834434703813,106.8950136132555,9.717935951397664,0.4766743233260201,0.833200718865525,0.9986963322946095,2.451123846267331,41.570837369986634,7.1392587394459,5.173706878090707,50.71923986372323,0.0,38.5962947413868,1.0161429493344907,0.6031747745845439,16.664188730563474,4.880926328163027,1,SES00007
4.731844789544222,70.94591626170161,178.87052817688672,0.8022713544658717,197.86610067434606,0.0,0.24503279536871472,0.3463408469664288,0.03191870836417699,3.0967245563136334,1.0851192348657832,1.5831832067925302,0.33445860182164205,29.725242167766634,0.0,16.717518099473384,0.0,0.911688576013062,36.3242454502216,3.048799443329088,0,SES00008
1.346003527405843,27.666191537102204,198.8021315996701,0.8795240228457577,211.69461180889385,2.4198235646232344,0.2923941216896907,0.3625472228559214,0.0,2.3480506502960097,0.6604234761473261,0.47303276387009274,0.12000412979065872,27.384058657788845,0.013617310007656874,2.730618832448461,0.0,0.8077347162951303,68.646651545992,0.45094327258216693,1,SES00009
10.920279505381954,71.99397991128762,176.63051043261302,0.8419024414237526,154.6668953364016,3.3402444663951822,0.38820092080662405,0.2938357616602101,0.0,2.0390630147163002,0.0,0.6468597599728045,0.3692377417249658,8.904261415520569,0.0,16.126446042463453,0.005906502941674269,0.7627893355996432,38.969607205227234,1.4059328128840065,0,SES00010
2.9052301811726395,68.0876256024662,219.51554300347837,0.7946472754178859,146.72121484853523,0.4920557959563122,0.15629507941709672,0.3108222721939745,0.05364242575979226,1.099315318728864,1.9062108743520354,0.7556664127825548,1.2500547985671964,31.7724661401545,0.0,11.133383219114611,0.049271273396627055,0.8298239786291942,48.67665711871536,2.072566130024826,0,SES00011
0.0,52.90573941960565,137.83790210919105,0.9193192523507085,331.4016955346846,3.5622710218399716,0.5082588287043888,0.38151688174613574,0.016596706194297577,4.314610663908496,0.5299290681583787,0.0,0.3474777556924069,17.931437190490144,0.0,14.987476471510254,0.035314032264857874,0.7507438439953714,65.41041810763579,6.567695310962677,0,SES00012
